AR,count
"CAMSAP2>LIPA,+",1
"TIMM10>GRB2,+",1
"COPRS>GRB2,-",1
"TMX1>CAMSAP2,-",1
"AR>CAMSAP2,+",1
"MRPS26>CAMSAP2,+",1
"EXOC1>CAMSAP2,-",1
"C9orf78>ARF3,+",1
"CAMSAP2>SMAP1,-",1
"SIN3A>JAM2,+",1
"EXOC1>OPTN,-",1
"MYOF>JAM2,+",1
"EXOC1>TTC14,-",1
"TAF1D>ATP6AP2,+",1
"DNM1L>ATP6AP2,-",1
"LIPA>ATP6AP2,+",1
"COPB2>ATP6AP2,+",1
"RPAIN>SELE,-",1
"TAF1D>SELE,+",1
"CCND2>FAM208B,-",1
"AHI1>FAM208B,-",1
"NTPCR>FAM208B,-",1
"ARID1A>SCARB2,+",1
"PRDX4>RPAIN,+",1
"SIN3A>PLK2,+",1
"C9orf78>EPS15,+",1
"TMX1>EPS15,+",1
"TSC22D1>HOXB7,+",1
"C9orf78>TIMM10,+",1
"EXOC1>TIMM10,-",1
"GRB2>TIMM10,+",1
"COPB2>MRPS26,+",1
"TAF1D>MRPS26,+",1
"SIN3A>DGKZ,+",1
"COPB2>DGKZ,+",1
"TTC1>DGKZ,+",1
"RPAIN>MRPL57,+",1
"SNTB2>MRPL57,-",1
"TMEM259>TAF1D,+",1
"CWC15>HNRNPUL1,-",1
"ZFP91>MIR99AHG,+",1
"HES1>PLSCR1,+",1
"LIPA>PLSCR1,+",1
"C9orf78>NFATC3,+",1
"TAF1D>NFATC3,+",1
"AR>SNTB2,+",1
"COPB2>SNTB2,+",1
"SIN3A>SNTB2,+",1
"ZFP91>C9orf78,+",1
"SIN3A>TMEM14C,+",1
"RNMT>BTG1,+",1
"CCND2>BTG1,+",1
"NME3>RNMT,+",1
"PTPN11>DNAJC19,+",1
"ARID1A>OCIAD1,+",1
"ERAP2>MRPS26,+",1
"ERAP2>LARS,-",1
"MEIS2>LARS,+",1
"CLSTN3>CCND2,+",1
"RIF1>CCND2,+",1
"PTPN11>CCND2,+",1
"BTG1>CCND2,+",1
"PABPN1>CCND2,-",1
"TMX1>CCND2,-",1
"CYSTM1>AP1S2,+",1
"MEIS2>CLEC2B,+",1
"AP1S2>MRPL32,-",1
"STAG1>PLK2,-",1
"FNBP1>CYSTM1,+",1
"RIF1>MYCT1,+",1
"EIF2S1>MYCT1,+",1
"MEIS2>MYOF,+",1
"MPRIP>CCT2,+",1
"AR>CCT2,+",1
"TMX1>CCT2,+",1
"TMX1>PTMS,+",1
"PTMS>TXN2,+",1
"PTMS>OCIAD1,+",1
"AR>PITPNB,-",1
"NTPCR>KLF4,+",1
"MYOF>USP22,-",1
"CYSTM1>KLF4,+",1
"CLSTN3>FNBP1,-",1
"PITPNB>FNBP1,+",1
"PTPN11>FNBP1,+",1
"CYSTM1>FNBP1,+",1
"CCT2>PSMA3,-",1
"EIF2S1>PSMA3,+",1
"STAG1>ARID1A,+",1
"ARF6>CLK1,-",1
"RNMT>STAG1,-",1
"PTPN11>R3HDM2,+",1
"ERAP2>R3HDM2,-",1
"MYOF>R3HDM2,-",1
"TXNRD1>RIF1,+",1
"USP22>NME3,-",1
"CYSTM1>TTC14,-",1
"CLEC2B>CLSTN3,-",1
"PSMA3>CLSTN3,+",1
"ARID1A>CLSTN3,+",1
"PTPN11>CLSTN3,-",1
"NTPCR>CLSTN3,-",1
"FNBP1>CLSTN3,-",1
"TMX1>USP22,+",1
"SAMHD1>MAGI1,+",1
"USHBP1>SRPK2,-",1
"MAZ>GAS6,+",1
"MAZ>DPY30,+",1
"RBM7>NUCKS1,-",1
"ARL6IP5>NUCKS1,+",1
"MAZ>TTC14,+",1
"LEPR>MRPL32,-",1
"IRF2BP2>MRPL32,+",1
"TTC14>ETFB,-",1
"LEPR>PLCB4,+",1
"CCDC68>PLCB4,+",1
"HS3ST1>PLCB4,+",1
"NORAD>PLCB4,+",1
"PLCB4>JUN,+",1
"EMC4>WBP2,+",1
"RPS17>CENPC,-",1
"ARMCX3>WBP2,-",1
"CLTA>WBP2,+",1
"JUN>UBE2L3,+",1
"SDCCAG8>UBE2L3,+",1
"ARL6IP5>UBE2L3,+",1
"RBM7>NUDT14,-",1
"ATP6AP2>FUNDC2,+",1
"ITM2A>FUNDC2,+",1
"ARMCX3>RTL8A,+",1
"EMC4>CSNK2B,+",1
"CLTA>CSNK2B,+",1
"SDCCAG8>NUCKS1,-",1
"MAZ>HS3ST1,-",1
"FGD5-AS1>HS3ST1,+",1
"RELA>HIPK3,+",1
"TOR1AIP1>MRPL32,+",1
"ABCG2>MRPL32,+",1
"INHBB>MRPL32,-",1
"ECH1>JAM2,+",1
"RELA>BEX4,+",1
"FGFR1OP2>BEX4,-",1
"TRIM28>BEX4,-",1
"CENPC>INHBB,+",1
"TFG>CCDC68,-",1
"RPAIN>CCDC68,-",1
"ECH1>CCDC68,-",1
"SYT15>EIF5A,+",1
"TFG>EIF5A,+",1
"TRIM28>TPD52L1,-",1
"NDUFC2>RBX1,+",1
"ARHGEF7>RBX1,+",1
"ECH1>RBX1,+",1
"ARHGEF7>CLK1,+",1
"RNMT>CLK1,+",1
"FAM89B>CLK1,+",1
"TRIM28>CLK1,+",1
"SELE>KLF13,+",1
"EIF5A>HIPK3,+",1
"SPCS3>DEK,+",1
"PLCB4>DEK,+",1
"MRPL32>BCLAF1,+",1
"PLCB4>PTPRK,-",1
"MAZ>PTPRK,+",1
"SPCS3>PTPRK,+",1
"RTL8A>PTPRK,+",1
"AR>ARMCX3,-",1
"ITM2A>ARMCX3,-",1
"TTC14>ARMCX3,+",1
"NORAD>ARMCX3,+",1
"LEPR>SPCS3,+",1
"RTL8A>SDCCAG8,-",1
"PTMS>SDCCAG8,-",1
"AR>SDCCAG8,+",1
"LEPR>NORAD,+",1
"MAZ>NORAD,+",1
"PLCB4>NUCB1,+",1
"MPRIP>YPEL2,+",1
"YPEL2>MEIS2,+",1
"ARL6IP5>IRF2BP2,+",1
"PTPRK>CAVIN1,-",1
"PLCB4>CAVIN1,+",1
"ARL6IP5>CAVIN1,+",1
"TTC14>MPRIP,+",1
"ARL6IP5>MPRIP,+",1
"EMCN>MPRIP,+",1
"LEPR>PTPRK,-",1
"SMIM19>PTPRK,+",1
"SPCS3>BCLAF1,+",1
"ARMCX3>ARL6IP5,+",1
"MRPL32>IDH3B,+",1
"RBM7>ITM2A,-",1
"FUNDC2>ATP6AP2,+",1
"TTC14>ATP6AP2,-",1
"RBM7>ATP6AP2,+",1
"ARMCX3>CLTA,+",1
"RTL8A>CLTA,+",1
"MRPL32>CLTA,+",1
"RBM7>CLTA,+",1
"ITM2A>NBEAL1,+",1
"MAZ>NBEAL1,+",1
"TTC14>BHLHE40,-",1
"FGD5-AS1>BHLHE40,+",1
"AR>CCDC68,+",1
"RBM7>CCDC68,+",1
"PLCB4>CCDC68,+",1
"SMIM19>RBM7,+",1
"MRPL32>RBM7,+",1
"NUCKS1>RBM7,-",1
"IRF2BP2>RBM7,-",1
"TTC14>EMC4,-",1
"TTC14>HNRNPUL1,-",1
"EMC4>ARL6IP5,+",1
"BTN3A3>MRPL32,+",1
"AR>CENPC,-",1
"HMGN1>SRPK2,+",1
"ANKRD10>FYTTD1,+",1
"SIAH1>SAMHD1,-",1
"SAMHD1>MMP24OS,-",1
"SAMHD1>SIAH1,-",1
"MMP24OS>PARP9,+",1
"JAM2>NEAT1,+",1
"SP110>HEBP1,+",1
"FAM171A1>ABCB1,+",1
"ZNF22>ABCB1,+",1
"LAPTM4B>ABCB1,+",1
"HEG1>SELE,-",1
"FAM171A1>NPDC1,+",1
"IRF2BP2>FYTTD1,+",1
"AHCYL1>TFG,+",1
"SP110>FYTTD1,+",1
"HEG1>FYTTD1,+",1
"MPRIP>CXorf36,+",1
"KLF4>CXorf36,+",1
"CCT2>S100A11,+",1
"PPDPF>S100A11,+",1
"CCT2>LAPTM4B,+",1
"KLF4>LAPTM4B,+",1
"ATN1>PTMS,+",1
"ABCG2>POLR2B,+",1
"BEX4>POLR2B,+",1
"PPDPF>SAMHD1,-",1
"ANKRD10>SAMHD1,+",1
"AR>ZNF518A,-",1
"USHBP1>ZNF518A,-",1
"HEG1>SRPK2,+",1
"PHACTR2>SRPK2,+",1
"KLF4>JUN,+",1
"JAM2>SP110,+",1
"ZNF22>SP110,-",1
"ATN1>SP110,+",1
"SAMHD1>SP110,-",1
"SRPK2>SPPL2A,+",1
"HEG1>IRF2BP2,+",1
"FAM171A1>KLF4,+",1
"JAM2>KLF4,+",1
"HEG1>KLF4,+",1
"SIAH1>CCT2,+",1
"SRPK2>CCT2,-",1
"C8orf59>CCT2,+",1
"ATN1>CCT2,-",1
"ANKRD10>ARL5B,+",1
"SAMHD1>ARL5B,-",1
"SRPK2>ARL5B,+",1
"MPRIP>ARL5B,+",1
"SP110>SOX17,+",1
"MPRIP>SOX17,+",1
"JAM2>ZNF518A,+",1
"BTN3A3>FGFR1OP2,-",1
"BEX4>RPS17,+",1
"HIPK3>RPS17,+",1
"ABCG2>HNRNPUL1,+",1
"TFG>RPAIN,+",1
"FNBP1>AP3S1,-",1
"BEX4>AP3S1,+",1
"ARHGEF7>AP3S1,-",1
"ECH1>AP3S1,+",1
"AR>AP3S1,-",1
"GXYLT1>AP3S1,-",1
"KLF13>AP3S1,-",1
"SYT15>FAM89B,+",1
"AHCYL1>FAM89B,+",1
"MRPL32>FAM89B,+",1
"RNMT>FNBP1,+",1
"MRPL32>BHLHE40,+",1
"MIR99AHG>BHLHE40,-",1
"ECH1>BHLHE40,+",1
"TFG>SELE,+",1
"TRIM28>SELE,+",1
"MRPL32>SELE,+",1
"RNMT>ABCG2,+",1
"HNRNPUL1>ABCG2,+",1
"BEX4>TFG,+",1
"RNMT>TFG,+",1
"TMEM50A>TFG,+",1
"AHCYL1>RPAIN,-",1
"MAZ>HNRNPUL1,+",1
"CENPC>RPS17,-",1
"AR>BTN3A3,+",1
"GXYLT1>MAZ,+",1
"HNRNPUL1>MAZ,+",1
"MAZ>SPIN1,-",1
"ABCG2>SPIN1,+",1
"SYT15>SPIN1,+",1
"ECH1>ARHGEF7,+",1
"CENPC>ARHGEF7,+",1
"RELA>IFI44L,+",1
"RPS17>IFI44L,-",1
"GXYLT1>TOR1AIP1,+",1
"ECH1>AHNAK,+",1
"TRIM28>AHNAK,+",1
"INHBB>AHNAK,+",1
"TFG>PTPRG,+",1
"RELA>PTPRG,+",1
"MAZ>PTPRG,+",1
"HIPK3>MIR99AHG,+",1
"FNBP1>ZMIZ1,+",1
"RPAIN>ZMIZ1,+",1
"TOR1AIP1>ZMIZ1,+",1
"ECH1>ZMIZ1,+",1
"SYT15>AHCYL1,+",1
"GXYLT1>ECH1,+",1
"DHX36>TMA7,+",1
"HADHA>NDUFB4,+",1
"HNRNPUL1>MOB1A,+",1
"SDCCAG8>BAZ2A,+",1
"KLF7>PICALM,+",1
"STX4>PICALM,+",1
"ATL3>PICALM,+",1
"UQCRC2>C1orf54,-",1
"ATL3>TPD52L1,+",1
"TXN2>TPD52L1,+",1
"EPRS>SNTB2,+",1
"CEP68>FBXO9,+",1
"EBF1>SOX17,+",1
"TXN2>SOX17,+",1
"TXN2>FOS,+",1
"NLRP1>MRPL57,-",1
"CAPRIN1>AP1S2,+",1
"GON4L>MRPL57,-",1
"STX4>KLF7,+",1
"TTC14>BAZ2B,+",1
"CCT7>BAZ1A,+",1
"PCBP2>BAZ1A,+",1
"KNOP1>ORAI1,+",1
"GON4L>ORAI1,-",1
"UQCRC2>GON4L,-",1
"EBF1>GON4L,+",1
"TXN2>GON4L,+",1
"TXN2>PBX1,+",1
"PICALM>PLK2,+",1
"TTC14>SDCCAG8,+",1
"ORAI1>PCBP2,-",1
"EBF1>DPYSL2,+",1
"KLF7>RSF1,+",1
"BAZ1A>EPRS,+",1
"AR>UQCRC2,-",1
"TXN2>UQCRC2,+",1
"PCBP2>ARF6,-",1
"GON4L>ARF6,-",1
"CCT7>ARF6,-",1
"PIK3R1>ARF6,+",1
"PCBP2>TXN2,+",1
"PBX1>TXN2,+",1
"UQCRC2>COQ10B,+",1
"CEP68>COQ10B,+",1
"KLF7>CCT7,+",1
"BAZ1A>CCT7,+",1
"PCBP2>DLC1,+",1
"PIK3R1>ARFRP1,+",1
"HDAC7>MPRIP,+",1
"BAZ2A>CYB5R1,+",1
"UQCRC2>CYB5R1,-",1
"CCT7>CYB5R1,-",1
"FOS>CSDE1,+",1
"ORAI1>ATL3,+",1
"PICALM>ATL3,+",1
"MPRIP>PBX1,+",1
"BAZ2A>HDAC7,+",1
"GON4L>HDAC7,+",1
"TIMM13>C9orf78,+",1
"SASH1>C9orf78,-",1
"HPF1>C9orf78,+",1
"HNRNPA3>C9orf78,+",1
"BCAP29>C9orf78,+",1
"HPF1>JAM2,+",1
"C1orf122>JAM2,+",1
"PSMD2>JAM2,+",1
"ABCB1>CCDC90B,+",1
"EDN1>CCDC90B,+",1
"JAM2>CCDC90B,+",1
"SASH1>NDUFC2,+",1
"C1orf122>NDUFC2,+",1
"HPF1>NDUFC2,+",1
"SASH1>C1orf122,+",1
"PON2>C1orf122,+",1
"PSMD2>RSL24D1,-",1
"SASH1>RHOJ,+",1
"PLK2>ANKRD17,+",1
"MAZ>PDCD7,+",1
"HEXIM1>PDCD7,+",1
"VPS35>SMC3,+",1
"RHOJ>SMC3,-",1
"ABCB1>PABPN1,+",1
"HLA-A>C9orf78,+",1
"RSL24D1>SASH1,+",1
"PICALM>HDAC7,+",1
"BAZ2A>SASH1,+",1
"CCT7>HNRNPU,+",1
"COQ10B>HNRNPU,+",1
"BAZ2A>CD93,+",1
"ORAI1>KNOP1,+",1
"BAZ2A>DUSP5,+",1
"BAZ1A>DUSP5,+",1
"PIK3R1>CLK1,-",1
"UQCRC2>MEIS2,+",1
"KLF7>MEIS2,+",1
"BAZ1A>IFI16,+",1
"NLRP1>SELE,+",1
"TTC14>EBF1,-",1
"HDAC7>EBF1,+",1
"PBX1>AR,+",1
"NDUFC2>HPF1,+",1
"SCARB2>MRPS26,+",1
"MAP3K2>MRPS26,+",1
"PLK2>MRPS26,+",1
"ABCB1>CTSB,+",1
"SASH1>VPS35,+",1
"HNRNPA3>VPS35,+",1
"MAZ>BLMH,-",1
"VPS35>SASH1,+",1
"NFE2L1>AR,+",1
"MFSD10>MRPS26,+",1
"HLA-A>BCAP29,+",1
"NUDT9>AR,+",1
"CDKN1A>BEX4,+",1
"TMEM259>BEX4,-",1
"EPHX1>BEX4,+",1
"RAI14>NFE2L1,+",1
"TMEM259>NFE2L1,+",1
"PDCD7>NFE2L1,+",1
"NDUFS7>NFE2L1,+",1
"PTPRG>ATP6AP2,+",1
"MZT2B>ATP6AP2,+",1
"MZT2B>ALG13,-",1
"MPDZ>ALG13,+",1
"TPGS1>AR,+",1
"NET1>MYOF,+",1
"BRI3>RIF1,+",1
"NFE2L1>NAP1L4,+",1
"CCND2>NAP1L4,-",1
"NUDT14>UQCRFS1,+",1
"ATP6AP2>UQCRFS1,+",1
"CAPRIN1>BRI3,+",1
"RPS17>GNB1,+",1
"SF3A3>NPDC1,+",1
"MFSD10>NPDC1,+",1
"FKBP8>NUDT14,+",1
"CTCF>NUDT14,+",1
"ADGRL4>BEX4,+",1
"TPGS1>BEX4,+",1
"PDCD7>PLK2,+",1
"MPRIP>PLK2,+",1
"RAI14>MYDGF,+",1
"HDAC7>MAPRE1,+",1
"ITM2A>MAPRE1,+",1
"PTPRG>MAPRE1,+",1
"SAV1>MAPRE1,-",1
"EVA1C>MPRIP,+",1
"NDUFS7>MPRIP,+",1
"TPGS1>HDAC7,+",1
"RAI14>PTPRG,+",1
"BIRC2>PTPRG,-",1
"CDKN1A>BIRC2,+",1
"EPHX1>ADGRL4,+",1
"ADGRL4>CCDC50,+",1
"TIE1>MPDZ,+",1
"MRPL32>MPDZ,+",1
"TPGS1>SELE,+",1
"CDKN1A>SELE,+",1
"MAPRE1>RUNX1T1,+",1
"PTMS>RAI14,+",1
"PRKAR1A>EDN1,+",1
"AR>EDN1,+",1
"MZT2B>VPS51,+",1
"MZT2B>PLK2,-",1
"RPS17>NUDT14,+",1
"NUDT14>RHOB,+",1
"SF3A3>RHOB,+",1
"SUN2>CTCF,-",1
"DYNLRB1>CAVIN3,+",1
"SF3A3>FKBP8,+",1
"HBP1>IRF2BP2,+",1
"AR>IRF2BP2,+",1
"WBP2>CCND2,+",1
"AR>NFE2L1,+",1
"WBP2>NFE2L1,+",1
"SF3A3>DYNLRB1,-",1
"RHOB>DYNLRB1,+",1
"FKBP8>DYNLRB1,+",1
"MFSD10>DOCK4,+",1
"FKBP8>DOCK4,+",1
"SF3A3>DOCK4,+",1
"MRPS26>ATP6AP2,+",1
"HBP1>CALM3,+",1
"SUN2>CALM3,+",1
"BRI3>HPF1,+",1
"MFSD10>MAZ,+",1
"SF3A3>MMP24OS,+",1
"CALM3>RBMS3,+",1
"SF3A3>RBMS3,+",1
"WBP2>RBMS3,+",1
"IRF2BP2>TMEM259,+",1
"RPS17>CAVIN3,+",1
"ATP6AP2>RNMT,+",1
"SUN2>PSMD11,+",1
"IRF2BP2>RNMT,+",1
"NUDT14>PSMD11,+",1
"CCND2>EDN1,-",1
"HPF1>RPS17,+",1
"ATP6AP2>RPS17,-",1
"GNB1>MT-ND4,+",1
"SF3A3>ATN1,+",1
"HPF1>SLIRP,-",1
"BRI3>SLIRP,+",1
"IRF2BP2>SLIRP,+",1
"CCND2>SLIRP,-",1
"HBP1>SLIRP,+",1
"NFE2L1>ANXA2,+",1
"MFSD10>ANXA2,+",1
"GNB1>ANXA2,+",1
"CTCF>FXR1,+",1
"SLIRP>SUN2,+",1
"SF3A3>NET1,+",1
"NFE2L1>NET1,+",1
"TAOK2>TIE1,+",1
"SF3A3>GLG1,+",1
"NFE2L1>GLG1,+",1
"DYNLRB1>GLG1,+",1
"RPS17>RNMT,+",1
"MAP3K2>PABPN1,+",1
"SASH1>BCAP29,+",1
"CDKN1A>CCT7,+",1
"ZEB1>SETD5,+",1
"A4GALT>BLCAP,+",1
"NAP1L1>GANAB,+",1
"ADGRL4>TAF1D,+",1
"PUM1>TAF1D,+",1
"LDB2>TAF1D,+",1
"SMAD4>PSAP,+",1
"MAZ>PSAP,+",1
"TMEM259>EIF3J,+",1
"RPS17>EIF3J,+",1
"RICTOR>NUDT14,+",1
"PUM1>NUDT14,+",1
"SMAD4>HNRNPUL1,+",1
"LDB2>MAZ,+",1
"ALDH9A1>HNRNPUL1,+",1
"SMAD4>AR,+",1
"HNRNPUL1>AR,+",1
"BTN3A3>MMP24OS,+",1
"NDUFS7>ZBTB38,+",1
"MFGE8>NDUFS7,+",1
"CYB5R1>NDUFS7,+",1
"EIF4A3>NDUFS7,+",1
"PLK2>NDUFS7,+",1
"CWF19L2>PSMD12,+",1
"MIR99AHG>ZMYND11,-",1
"SEPHS2>RICTOR,+",1
"SMAD4>TMX1,+",1
"AR>TMX1,+",1
"ZEB1>ADGRL4,+",1
"PTMS>ATP1B3,+",1
"TMX1>TMED9,+",1
"MAZ>KLF4,+",1
"ALDH9A1>KLF4,+",1
"A4GALT>BCLAF1,-",1
"SMAD4>FNBP1,+",1
"PUM1>ITPRIPL2,+",1
"ELF1>ITPRIPL2,+",1
"LGALS9>ZEB1,+",1
"PUM1>TMEM30A,+",1
"HNRNPUL1>GADD45GIP1,+",1
"ALDH9A1>A4GALT,+",1
"PTMS>A4GALT,+",1
"ADGRL4>SPTLC2,+",1
"ELF1>JAM2,+",1
"MAZ>PLK2,+",1
"SMAD4>HES1,+",1
"SEPHS2>ELF1,+",1
"LGALS9>ELF1,+",1
"TMEM259>NET1,+",1
"LDB2>NET1,+",1
"TMEM259>PUM1,+",1
"ATP6AP2>PUM1,+",1
"TMEM50B>ZMYND11,+",1
"THRAP3>FRMD4B,+",1
"CYB5R1>MIR99AHG,+",1
"TPST2>MEIS2,+",1
"EIF4A3>MEIS2,+",1
"AHNAK>MEIS2,+",1
"EVA1C>EIF3A,-",1
"EIF4A3>CYB5R1,+",1
"TPST2>NPC2,+",1
"BTN3A3>NPC2,+",1
"RUNX1T1>ZKSCAN1,+",1
"TPST2>ZKSCAN1,+",1
"BTN3A3>NDUFC2,-",1
"PEBP1>NDUFC2,+",1
"TMEM259>NDUFC2,+",1
"MIR99AHG>CLU,+",1
"BTN3A3>CCDC68,+",1
"PSMD12>CWF19L2,+",1
"MAZ>SNW1,+",1
"ZMYND11>PEBP1,+",1
"JAM2>PEBP1,+",1
"CYB5R1>AHNAK,+",1
"CXorf36>TPST2,+",1
"BTN3A3>RGCC,-",1
"EVA1C>RGCC,-",1
"PSMD12>RAPGEF2,-",1
"THRAP3>RAPGEF2,-",1
"CYB5R1>MEIS2,+",1
"CXorf36>RHOB,-",1
"EVA1C>MIR99AHG,+",1
"PEBP1>RHOB,+",1
"SNW1>PSMD1,-",1
"PSMD1>RB1CC1,-",1
"PSMD12>RB1CC1,+",1
"NDUFS7>RB1CC1,+",1
"CWF19L2>RB1CC1,-",1
"THRAP3>EIF4A3,+",1
"TMEM50B>EIF4A3,+",1
"NDUFS7>EIF4A3,+",1
"MPRIP>TMEM50B,+",1
"THRAP3>TMEM50B,+",1
"PSMD1>DEGS1,+",1
"BTN3A3>DEGS1,+",1
"RAPGEF2>DEGS1,-",1
"EIF4A3>DEGS1,+",1
"PSMD12>CD200,-",1
"ZKSCAN1>CD200,+",1
"PSMD12>SEC11A,+",1
"CYB5R1>SEC11A,-",1
"TMEM259>THRAP3,+",1
"CXorf36>THRAP3,+",1
"PSMD12>ATL3,+",1
"DEGS1>ATL3,+",1
"ZMYND11>ATL3,+",1
"TMEM259>ATP1B3,+",1
"GANAB>MAZ,+",1
"C1orf122>UBE2K,+",1
"PPDPF>PPIA,+",1
"HNRNPA3>CXorf36,+",1
"SASH1>AR,-",1
"LMBR1>SHISA5,+",1
"LMBR1>NAP1L4,+",1
"MSN>LMBR1,+",1
"NAP1L4>CHMP4A,+",1
"MMP24OS>CHMP4A,+",1
"NIFK>GSTO1,+",1
"MMP24OS>GSTO1,+",1
"BCL10>PPIA,+",1
"CHMP4A>PPIA,+",1
"PIK3C2A>SCP2,+",1
"LGALS9>ERAP2,+",1
"LMBR1>NIFK,+",1
"WBP2>NIFK,+",1
"CHMP4A>NIFK,+",1
"ZC3H7A>NIFK,+",1
"CCT7>NIFK,+",1
"LMBR1>ITM2A,+",1
"PIK3C2A>WBP2,+",1
"EPRS>REEP5,+",1
"NFATC3>DYNC1LI2,+",1
"HNRNPUL1>FNBP1,+",1
"LARP7>FNBP1,+",1
"PSMD2>CXorf36,+",1
"MAZ>CXorf36,-",1
"PLK2>MRPL32,+",1
"BCAP29>MRPL32,-",1
"ANKRD17>PLK2,+",1
"SCARB2>NBR1,+",1
"PLK2>NFATC3,-",1
"NBR1>NFATC3,-",1
"ANKRD17>NFATC3,+",1
"PON2>HNRNPA3,-",1
"HNRNPA3>PON2,-",1
"C1orf122>PON2,+",1
"TIMM13>PSMD2,+",1
"MAZ>PSMD2,+",1
"CTSB>PSMD2,+",1
"HEXIM1>PSMD2,-",1
"ABCB1>ARL2BP,+",1
"PON2>ARL2BP,+",1
"CTSB>ARL2BP,+",1
"BCAP29>HLA-A,+",1
"HPF1>FAM43A,-",1
"PLK2>GBP4,+",1
"MRPS26>GBP4,+",1
"ANKRD17>TXNIP,+",1
"HEXIM1>MAZ,-",1
"SASH1>CASP4,+",1
"AR>CASP4,-",1
"PIK3C2A>MSN,+",1
"CCT7>MSN,+",1
"ZC3H7A>GLUD1,-",1
"LARP7>SENP6,+",1
"HIPK3>SENP6,+",1
"TMEM50B>MEIS2,+",1
"NIFK>NSMCE3,-",1
"ARCN1>NSMCE3,+",1
"WBP2>NSMCE3,+",1
"TMEM50B>HNRNPUL1,+",1
"BCL10>HNRNPUL1,+",1
"PIK3C2A>EIF3A,+",1
"PPIA>NDUFC2,+",1
"ARCN1>EIF3J,+",1
"EPRS>MYOF,+",1
"LARP7>MYOF,+",1
"ALDH9A1>ATM,-",1
"RPS17>MMP24OS,+",1
"CHMP4A>MMP24OS,+",1
"ATP1B3>TAOK2,+",1
"HNRNPUL1>VGLL4,+",1
"GFOD2>ATP6AP2,+",1
"RICTOR>ATP6AP2,+",1
"HNRNPUL1>LDB2,+",1
"GANAB>MRPL51,+",1
"MPRIP>SMAD4,-",1
"TMX1>ERAP2,+",1
"NR5A2>SENP6,+",1
"HNRNPUL1>SENP6,+",1
"LMBR1>VPS35,+",1
"WBP2>PIK3C2A,+",1
"NR5A2>VPS35,-",1
"ARCN1>NFATC3,-",1
"TMEM50B>NFATC3,+",1
"ZC3H7A>ACACB,+",1
"NAP1L4>CDC42EP5,-",1
"PIK3C2A>CDC42EP5,-",1
"HIKESHI>RPS17,+",1
"TMEM50B>RPS17,+",1
"REEP5>RPS17,+",1
"LMBR1>PPDPF,+",1
"HIKESHI>ARCN1,+",1
"MSN>ARCN1,+",1
"NFATC3>NLRP1,+",1
"LMBR1>NR5A2,+",1
"EPRS>NR5A2,+",1
"HIKESHI>ALDH9A1,+",1
"LARP7>HIKESHI,-",1
"NFATC3>SH2D3C,+",1
"HIKESHI>CCT7,+",1
"LMBR1>UBR4,+",1
"MMP24OS>UBR4,-",1
"NIFK>PIK3C2A,+",1
"BCL10>PIK3C2A,+",1
"MZT2B>CCT7,+",1
"ADGRL4>EPHX1,+",1
"CXorf36>RAPGEF2,+",1
"PPHLN1>PHPT1,+",1
"RNMT>CDC42EP5,+",1
"ANKRD10>HADHA,+",1
"ITM2A>HADHA,+",1
"PDCD7>HADHA,+",1
"MMP24OS>ADAMTS1,+",1
"ANKRD10>COA3,+",1
"MFSD10>COA3,-",1
"ANKRD10>PBX1,+",1
"PSMD11>CCT2,+",1
"MMP24OS>CCT2,+",1
"MMP24OS>C9orf78,+",1
"RNMT>MAP3K8,+",1
"TECR>TUBB4B,+",1
"MSRB2>GXYLT1,+",1
"CALM3>WDFY1,+",1
"ANKRD10>ACTR3,+",1
"SMARCE1>ACTR3,-",1
"NDUFC2>ACTR3,-",1
"ITM2A>RTRAF,+",1
"PBX1>RTRAF,+",1
"MSRB2>MFSD10,+",1
"CSDE1>MFSD10,+",1
"COA3>AURKAIP1,+",1
"AURKAIP1>CXorf36,+",1
"MSRB2>CDC42EP5,+",1
"COA3>MMP24OS,+",1
"ANP32B>ATP6AP2,-",1
"MSRB2>PPHLN1,+",1
"HNRNPUL1>SMC4,-",1
"ARFRP1>PDCD7,+",1
"HNRNPUL1>PDCD7,+",1
"SNF8>MZT2B,+",1
"HNRNPA1>BHLHE40,+",1
"MRPL22>CASP4,+",1
"NF1>CALM3,+",1
"TECR>CALM3,-",1
"ARFGAP3>MRPL22,-",1
"ENTPD1>MRPL22,+",1
"TECR>DDX46,+",1
"AR>DDX46,+",1
"SPSB3>EPC1,+",1
"MGAT4A>EPC1,+",1
"CAV2>EPC1,+",1
"PPHLN1>SLC30A1,+",1
"NTPCR>SLC30A1,+",1
"MMP24OS>ANP32B,+",1
"SNRPC>ANP32B,+",1
"NUCKS1>ANP32B,+",1
"SMARCE1>ANP32B,+",1
"SMARCE1>PPHLN1,-",1
"MMP24OS>PPHLN1,+",1
"NDUFC2>RPN2,+",1
"PPHLN1>JAM2,+",1
"GXYLT1>EDN1,+",1
"TCEAL8>ROMO1,+",1
"JAM2>SMDT1,+",1
"MMP24OS>SMDT1,+",1
"TCEAL8>IKBKB,+",1
"NEMF>IKBKB,+",1
"NCBP3>CRIM1,-",1
"C6orf89>CRIM1,+",1
"SDCCAG8>CRIM1,-",1
"GON4L>DUT,+",1
"PLK2>HDAC7,+",1
"NIPSNAP2>HDAC7,-",1
"C6orf89>AHNAK,+",1
"JAM2>AHNAK,+",1
