ERG,count
"RPS16>PDLIM1,+",1
"COPRS>CTSA,+",1
"SYF2>CTSA,+",1
"CASD1>UBXN1,-",1
"CD46>C8orf33,+",1
"ZNF326>STRAP,+",1
"AP2B1>TCF25,+",1
"KDM2A>ATP6V0E1,+",1
"GSTP1>ERG,+",1
"MALAT1>DDX5,+",1
"COPS2>SNHG7,+",1
"BZW1>SNHG7,+",1
"SUN2>COPRS,-",1
"CLDN5>COPRS,+",1
"RPS16>TCF25,+",1
"SUN2>TCF25,+",1
"KANSL1>MALAT1,+",1
"COPS2>C8orf33,+",1
"SEM1>EIF3F,+",1
"CLDN5>KCTD12,+",1
"SEM1>CALD1,+",1
"COPS2>ARF1,+",1
"CLDN5>ARF1,+",1
"B2M>ARF1,+",1
"RPS16>MKLN1,+",1
"DYNC1LI2>ASH1L,+",1
"SEM1>C8orf33,+",1
"ITGB1>TLE1,+",1
"RPS20>ATP6V1G1,+",1
"DDX5>RTF2,+",1
"PSMB5>RNF7,+",1
"TNFRSF1A>ATRAID,+",1
"NDUFB7>ATRAID,+",1
"PSMB5>ATRAID,+",1
"DDX5>PSMB5,+",1
"CLPTM1>PSMB5,+",1
"POLR2B>PSMB5,+",1
"GIMAP7>PRSS23,+",1
"ATRAID>PRSS23,+",1
"PSMB5>PRSS23,+",1
"KANSL1>RNF167,+",1
"POLR2B>PLEKHA3,+",1
"TSPAN7>MGP,+",1
"RPS28>SON,+",1
"SON>MED13,+",1
"KANSL1>MED13,+",1
"C19orf70>EIF1B,+",1
"TCF12>EIF1B,-",1
"POLR2B>EIF1B,+",1
"TMEM141>UBTF,+",1
"KLC1>UBTF,+",1
"TSPAN13>ATRAID,+",1
"KANSL1>PLEKHA3,+",1
"TSPAN7>UBTF,-",1
"RNF7>TCF12,+",1
"TIMMDC1>TSPAN7,-",1
"C19orf70>TSPAN7,+",1
"CLPTM1>TSPAN13,+",1
"CLPTM1>PDCL,+",1
"B2M>PDCL,+",1
"RNF167>NDUFA8,+",1
"PSMB5>NDUFA8,+",1
"CCDC115>GPR146,+",1
"ABCD4>GPR146,+",1
"PSMB5>GIMAP7,+",1
"UBTF>TIMMDC1,-",1
"RNF167>CLPTM1,+",1
"PSMB5>CLPTM1,+",1
"POLR2B>CLPTM1,-",1
"EHD4>CLPTM1,+",1
"TCF12>CLPTM1,+",1
"KANSL1>SSR2,+",1
"EHD4>SSR2,+",1
"DDX5>KANSL1,+",1
"PLEKHA3>TIMMDC1,+",1
"DDX5>UBTF,-",1
"DDX5>DDX46,+",1
"RPS20>RPS25,+",1
"RPS8>RPL29,+",1
"CNRIP1>ACP1,+",1
"RBMX>ACP1,+",1
"ATP6V1G1>FAM89A,+",1
"ACP1>FAM89A,+",1
"RPS21>RPS4X,+",1
"RPL29>RPS15A,+",1
"RPS12>RPL11,+",1
"RPS20>CDC37,+",1
"CD151>CDC37,+",1
"RPS15A>RPL29,+",1
"MT-CO1>CD151,+",1
"RPLP0>RPS8,+",1
"MT-CO1>MT-CO2,+",1
"RPS21>DUSP1,+",1
"RPL29>DUSP1,+",1
"ARRDC3>DUSP1,+",1
"RPL11>FAU,+",1
"DUSP1>ARRDC3,+",1
"ITGB1>ARRDC3,+",1
"RPS20>CCT7,+",1
"CCND3>CD151,+",1
"RPS20>ANAPC11,+",1
"RNF167>SF3B6,+",1
"RPS8>RPLP0,+",1
"RPL11>RACK1,+",1
"RPL29>RACK1,+",1
"ACP1>CCND3,+",1
"C8orf33>CCND3,+",1
"RPS21>C8orf33,+",1
"CCND3>C8orf33,+",1
"ARRDC3>ITGB1,+",1
"MT-CO2>ITGB1,+",1
"RPS21>RPLP0,+",1
"RPS12>RPS27,+",1
"RPL29>RPL4,+",1
"CCT6A>RBMX,+",1
"CDC37>RBMX,+",1
"MT-CO2>MT-CO1,+",1
"MT-CO1>SEC31A,+",1
"RPS21>MECOM,+",1
"ITGB1>MECOM,+",1
"ACP1>NACA,+",1
"RPS12>RPS10,+",1
"MT-CO2>MT-CYB,+",1
"HNRNPM>RNF115,+",1
"SAMM50>SNHG7,+",1
"MYO9A>TRIM44,+",1
"RPL7A>NACA,+",1
"CACYBP>KPNB1,+",1
"UBE2E3>KPNB1,+",1
"NAPA>ECSCR,+",1
"PSMD8>ECSCR,+",1
"SUMO2>BTF3,+",1
"RPS16>BTF3,+",1
"ARL2>DUSP1,+",1
"MKLN1>VWA1,+",1
"TSR3>VWA1,+",1
"ECSCR>VWA1,+",1
"KDM2A>VWA1,+",1
"CACYBP>GPR146,+",1
"ARL2>SLC38A2,+",1
"NAPA>JUN,+",1
"MYL12B>CD151,+",1
"CDH5>MFGE8,+",1
"GPR146>MFGE8,+",1
"CISD1>MFGE8,+",1
"RPS28>PRMT1,+",1
"MYL12B>MKLN1,+",1
"CISD1>MKLN1,+",1
"DUSP1>KPNB1,+",1
"CACYBP>SPPL2A,+",1
"PSMD8>SUN2,+",1
"CDC37>PICALM,+",1
"RPS21>RPS26,+",1
"FKBP8>NUMA1,+",1
"TCF25>NUMA1,+",1
"NDUFC2>CDC37,+",1
"YIPF6>NME4,+",1
"TRIM38>NME4,+",1
"RILPL2>NME4,+",1
"NME4>SMARCC2,+",1
"CLU>MAGI1,-",1
"EIF4B>TXNDC17,+",1
"CDH5>RBMX,+",1
"NDUFC2>TXNDC17,+",1
"LUZP1>TIAM1,+",1
"YIPF6>RPL36AL,+",1
"JTB>CEP290,-",1
"JTB>ERG,+",1
"CDH5>SELENOW,+",1
"CCT7>NAPA,+",1
"BAG5>RBMX,+",1
"CISD1>RBMX,+",1
"CACYBP>MKLN1,+",1
"FGD5>CDH5,+",1
"UTP11>CDH5,+",1
"TUBA1B>PCBD1,+",1
"BAG5>PSMD8,+",1
"MFGE8>PSMD8,+",1
"MYL12B>PSMD8,+",1
"PSMD8>ERG,+",1
"PLPP5>ERG,+",1
"VIM>GPRC5B,+",1
"CDC37>NUDCD1,+",1
"B2M>TSC22D3,+",1
"CDC37>PCBD1,+",1
"SMAD1>TCF25,+",1
"MYL12B>MTPN,+",1
"TRIP11>SYNE2,+",1
"SPPL2A>VEZF1,+",1
"NUDCD1>VEZF1,+",1
"JAK1>NFIA,+",1
"VIM>NFIA,+",1
"MT-ATP8>TRIP11,+",1
"VIM>TRIP11,+",1
"JAK1>TRIP11,+",1
"SYNE2>ADGRL4,+",1
"CD151>PLPP5,+",1
"KDM2A>MTPN,+",1
"CACYBP>CDH5,+",1
"HIGD2A>CCT7,+",1
"TSR3>CDH5,+",1
"EMP2>CDH5,+",1
"HIGD2A>UTP11,+",1
"JUN>UTP11,+",1
"KDM2A>UTP11,+",1
"CISD1>KDM2A,+",1
"DUSP1>ARL2,+",1
"CCT7>ARL2,+",1
"CD151>ARL2,+",1
"EMP2>CCT7,-",1
"CDH5>ELF2,+",1
"SPPL2A>TSR3,+",1
"RPS28>CISD1,+",1
"NAPA>CISD1,+",1
"EIF3G>SUMO2,+",1
"GPR146>SUMO2,+",1
"ARL2>ATP6V0E1,+",1
"CCT7>PSMB5,+",1
"CACYBP>FGD5,+",1
"CHMP4A>ELF2,+",1
"EIF3F>RPS26,+",1
"NCOA3>ZNF22,+",1
"RPS26>EIF3F,+",1
"ARL2>YES1,+",1
"TRIP11>MBNL2,+",1
"ALG5>AHNAK,+",1
"TRIP11>AHNAK,+",1
"TRIP11>MAPK1,+",1
"TIE1>EIF4H,+",1
"GIPC2>TIE1,+",1
"KPNA3>DPYSL3,+",1
"EIF4B>DPYSL3,-",1
"AHNAK>DPYSL3,+",1
"TRIP11>ALG5,+",1
"GHITM>ARL2,+",1
"C1GALT1C1>ALG5,+",1
"NF1>EIF4B,+",1
"CAVIN2>EXOC5,+",1
"C1GALT1C1>EXOC5,+",1
"TMEM14C>FGD5,+",1
"B3GNT2>FGD5,-",1
"FAT4>TMEM14C,+",1
"KPNA3>CAVIN2,+",1
"ZNF326>CAVIN2,+",1
"ZNF326>ARL2,+",1
"ALG5>CTNNA1,+",1
"CRTAP>CAVIN2,+",1
"HMGN2>ARPC1A,+",1
"ARPC1A>PRPSAP1,+",1
"CISD1>S100A13,+",1
"JAK1>S100A13,+",1
"DHX9>JAK1,+",1
"TSPAN13>SON,+",1
"SLC38A2>SON,+",1
"DPYSL3>DHX9,+",1
"UBE2E3>ZNF22,+",1
"UFC1>RAB13,+",1
"HMGN2>ERG,+",1
"GIPC2>TRIP11,+",1
"C1GALT1C1>SYPL1,+",1
"PLVAP>SYPL1,+",1
"TIE1>C1GALT1C1,+",1
"EIF4B>TSR2,+",1
"FAT4>TSR2,-",1
"ZNF706>ZNF326,+",1
"ARL2>ZNF326,+",1
"TRIP11>ITPRIP,-",1
"ADGRL4>ITPRIP,-",1
"GHITM>CAVIN2,+",1
"EIF4B>GIPC2,+",1
"REPIN1>EIF3F,+",1
"B2M>EIF4B,+",1
"ESAM>CLU,-",1
"SERINC3>CLU,+",1
"YIPF6>UBE2G2,+",1
"TRIM38>UBE2G2,+",1
"EIF4B>UBE2G2,+",1
"HNRNPA3>SERINC3,+",1
"RPS21>RPL10A,+",1
"EIF4B>AHNAK,+",1
"SMARCC2>AHNAK,+",1
"RILPL2>TRIM44,+",1
"CCM2>TRIM38,+",1
"CEP290>LAMTOR1,+",1
"RABAC1>ESAM,+",1
"RPS26>ESAM,+",1
"TCF25>RABAC1,+",1
"JTB>NDUFC2,+",1
"TRIM38>CCM2,+",1
"YIPF6>SPTBN1,+",1
"HNRNPA3>SPTBN1,+",1
"ESAM>SPTBN1,+",1
"YIPF6>FKBP8,+",1
"EGFL7>SUMO2,+",1
"TRIP11>CD46,+",1
"TRIP11>SLK,+",1
"TSR2>FAT4,-",1
"YES1>NF1,+",1
"TRIP11>SMG1,+",1
"TSR2>ZFYVE21,-",1
"C1GALT1C1>ZFYVE21,+",1
"CAVIN2>NDUFA8,+",1
"ZNF706>EBAG9,+",1
"YES1>PLEKHA3,+",1
"TSR2>SLK,-",1
"ZNF326>TMEM248,+",1
"EIF3F>SUMO2,+",1
"NF1>TMEM248,+",1
"CRTAP>ADGRL4,+",1
"ZNF706>ADGRL4,+",1
"CAVIN2>ZNF706,+",1
"TRIM38>DDOST,+",1
"YIPF6>DDOST,+",1
"NUMA1>DDOST,+",1
"COPS2>CLPTM1,+",1
"NUMA1>TCF25,+",1
"MYL12A>LDB2,+",1
"CNTLN>PAFAH1B1,+",1
"SUCLG1>PAFAH1B1,+",1
"SCARF1>KMT2E,+",1
"EHD4>GNG11,+",1
"RPL7>RPS28,+",1
"TSG101>NASP,-",1
"PTPRK>NASP,-",1
"GIPC2>NASP,+",1
"SCARF1>LAMTOR1,+",1
"SCAMP1>LAMTOR1,+",1
"SCAND1>LAMTOR1,+",1
"GNG11>KMT2E,+",1
"DPYSL3>KMT2E,+",1
"TTC3>STRAP,+",1
"EHD4>KMT2E,+",1
"RSRP1>CNN3,+",1
"TNFRSF1A>EHD4,+",1
"DPYSL3>EHD4,+",1
"CTNND1>SPARCL1,+",1
"RSRP1>PNRC2,+",1
"DPYSL3>PNRC2,+",1
"TTC3>PRPSAP1,+",1
"PNRC2>FAM43A,+",1
"RAB13>STRAP,+",1
"RPL7>RAB13,+",1
"MT-CO3>VWF,+",1
"DDX46>SCARF1,-",1
"TXNRD1>MRPL28,+",1
"EIF4B>MRPL28,+",1
"TXNRD1>EIF4B,+",1
"DPYSL3>EIF2AK2,+",1
"TTC3>EIF2AK2,+",1
"VWF>EIF2AK2,+",1
"SERBP1>NPM1,+",1
"SCARF1>GIPC2,-",1
"SPARCL1>PTPRK,+",1
"ZNF706>SCARF1,+",1
"PNRC2>RAB13,+",1
"PNRC2>SCARF1,+",1
"EHD4>SCARF1,+",1
"RPL7>RPS24,+",1
"DDX46>TTC3,+",1
"DPYSL3>TNFRSF1A,+",1
"NPM1>PAFAH1B1,+",1
"STRAP>RAB13,+",1
"TTC3>RAB13,-",1
"RSRP1>RAB13,+",1
"TTC3>VWF,+",1
"STRAP>SCAND1,+",1
"TMSB4X>ATP6V0E1,+",1
"SERINC1>CLPTM1,+",1
"SCAND1>TXNDC17,+",1
"EEF2>TXNDC17,+",1
"ZNRF1>SERINC1,-",1
"WAC>SERINC1,+",1
"RPL18A>RPL7,+",1
"NDUFC2>EIF4H,+",1
"WAC>NDUFC2,-",1
"EIF4H>NDUFC2,+",1
"EIF3F>CLPTM1,+",1
"RDH11>CLPTM1,+",1
"RPS12>TXNDC17,+",1
"RTCB>CLPTM1,+",1
"RPS16>RTCB,+",1
"SERINC1>ZNF791,+",1
"EIF3F>WAC,+",1
"EEF2>WAC,+",1
"RNF115>WAC,+",1
"EIF3F>ZNRF1,+",1
"RPS12>ZNRF1,+",1
"RPS12>RPL41,+",1
"RPL27>TXNDC17,+",1
"RPS12>RPL35A,+",1
"FZD4>SCAND1,+",1
"TNFRSF1A>RBMX,+",1
"SPARCL1>SCAND1,+",1
"SERBP1>SCAND1,+",1
"SCARF1>SYNE2,+",1
"SCAMP1>SERBP1,+",1
"GIPC2>SERBP1,+",1
"MT-CYB>SERBP1,+",1
"SCAMP1>SIVA1,+",1
"TNFRSF1A>SIVA1,+",1
"TTC3>SIVA1,+",1
"PNRC2>CTNND1,+",1
"CLEC14A>RDH11,+",1
"SPARCL1>CTNND1,+",1
"ERG>DPYSL3,+",1
"SPARCL1>DPYSL3,+",1
"PTPRK>ERG,+",1
"RPL7A>RNF167,+",1
"RPLP1>RPL7A,+",1
"RPS12>HNRNPM,+",1
"RPS12>RPLP1,+",1
"RPS12>BTF3,+",1
"TMBIM1>TPR,+",1
"TMBIM1>CBX1,+",1
"TSC22D3>PAFAH1B1,+",1
"SYNE2>SMAD1,+",1
"VIM>SLC25A6,+",1
"EIF3I>NEDD8,+",1
"VCP>NEDD8,+",1
"EML3>NEDD8,+",1
"CNBP>NEDD8,+",1
"MT-ATP8>TIAM1,-",1
"SMAD1>TIAM1,+",1
"SLC25A6>EEF2,+",1
"EIF4B>EEF2,+",1
"NFIA>SMAD1,+",1
"CDC37>ETS2,+",1
"PAFAH1B1>GON4L,-",1
"EIF4B>GON4L,+",1
"NUDCD1>FNBP1L,+",1
"SUCLG1>FNBP1L,+",1
"RPS6KA2>CYTH2,+",1
"CDC37>RTN4,+",1
"JAK1>NASP,+",1
"TMBIM1>TRIM56,-",1
"ANXA7>WDR83OS,+",1
"VIM>ETS2,+",1
"B2M>MYL12A,+",1
"ANXA7>TXNRD1,+",1
"TIAM1>CNTLN,+",1
"TCF4>MT-ATP8,+",1
"VIM>MT-ATP8,+",1
"CDC37>MT-ATP8,+",1
"ARF1>MT-ATP8,+",1
"TIAM1>MT-ATP8,-",1
"TIAM1>EIF3I,+",1
"CNTLN>CDC37,+",1
"CYTH2>RPS6KA2,+",1
"VIM>EID1,+",1
"CDC37>CNTLN,+",1
"SUCLG1>TCF4,+",1
"NUDCD1>TTC1,+",1
"SLC25A6>TTC1,+",1
"PCBP2>TTC1,+",1
"EIF4B>CNBP,+",1
"NEDD8>EML3,+",1
"VIM>EML3,+",1
"TUBA1B>MCRIP1,+",1
"PAFAH1B1>SUCLG1,+",1
"CYTH2>TCF4,+",1
"FAM177A1>WDR83OS,+",1
"TXNRD1>MTRNR2L12,+",1
"ELF1>SPTAN1,+",1
"DDX5>ECSCR,+",1
"TXNRD1>NFAT5,+",1
"MTRNR2L12>TRIP11,+",1
"HSP90AB1>TRIP11,+",1
"WDR83OS>ELF1,+",1
"TXNRD1>ANXA7,+",1
"KANSL1>ANXA7,+",1
"PUM3>TMBIM1,+",1
"DYNC1I2>TMBIM1,+",1
"KIAA2026>TMBIM1,+",1
"HSP90AB1>RPL6,+",1
"ANXA7>DDX5,+",1
"DDX5>ANKRD12,+",1
"KIAA2026>ANKRD12,+",1
"STOML2>SPCS3,+",1
"CALD1>SPCS3,+",1
"HIGD2A>SPCS3,+",1
"ZMPSTE24>MFGE8,+",1
"COPS2>MFGE8,+",1
"EIF4B>MFGE8,+",1
"TMBIM1>SPTAN1,+",1
"TMSB4X>DDX5,+",1
"ANKRD12>DDX5,+",1
"UQCRH>MTRNR2L12,+",1
"RAB7A>STOML2,+",1
"KIAA2026>WTAP,+",1
"MFGE8>WTAP,+",1
"ANXA7>KIAA2026,+",1
"RAB7A>KIAA2026,+",1
"PAFAH1B1>RAB7A,+",1
"EIF4B>RAB7A,+",1
"ELF1>RAB7A,+",1
"NDUFAB1>STOML2,+",1
"KANSL1>STOML2,+",1
"KIAA2026>CALD1,+",1
"MFGE8>C1orf122,+",1
"KIAA2026>UQCRH,+",1
"TXNRD1>ITGB1,+",1
"ANXA7>ITGB1,+",1
"KIAA2026>TRIM44,+",1
"ELF1>KANSL1,+",1
"RPL6>RPL27,+",1
"RPL6>RPL41,+",1
"TXNRD1>DYNC1H1,-",1
"UQCRH>DYNC1H1,+",1
"COPS2>CTSA,+",1
"CASD1>MT-ND6,-",1
"ARF1>MT-ND6,+",1
"BZW1>ENO1,+",1
"SPPL2A>CD40,+",1
"SMC5>COX5B,+",1
"PRKAA1>COX5B,+",1
"WDR13>RAPGEF3,+",1
"SLC38A2>RAPGEF3,+",1
"PPP2R5E>RAPGEF3,-",1
"ESD>PDS5B,-",1
"PRKAA1>PDS5B,+",1
"MAP3K2>B4GALT1,+",1
"COX5B>SAT1,+",1
"WDR13>SAT1,+",1
"GCC2>SAT1,-",1
"EBF1>SAT1,-",1
"STXBP3>PDS5A,-",1
"PRKAA1>PDS5A,+",1
"PRKAA1>SMC5,-",1
"WDR13>BCL3,+",1
"EBF1>RARRES3,-",1
"RAPGEF3>TMEM141,+",1
"COL4A3BP>LYPLA1,+",1
"PRDX5>LYPLA1,+",1
"PRKAA1>CD40,-",1
"ESD>CD40,+",1
"PRDX5>C19orf53,+",1
"RHOJ>JTB,+",1
"UHMK1>SZRD1,+",1
"RPL35A>RPS28,+",1
"CCDC12>TCF25,+",1
"TPT1>TCF25,+",1
"UHMK1>TCF25,+",1
"RPL36A>TCF25,+",1
"RPL35A>EEF1A1,+",1
"TPT1>SLC25A6,+",1
"RPS28>SLC25A6,+",1
"MYL12B>JTB,+",1
"SLC25A6>RBMX,+",1
"RPL35A>JTB,+",1
"RPS28>BNIP3L,+",1
"GGNBP2>BNIP3L,-",1
"UHMK1>UQCRB,+",1
"SZRD1>RAB13,+",1
"NDUFA8>RAB13,+",1
"UBE2M>RHOJ,+",1
"SLC25A6>RHOJ,+",1
"CAMTA1>RBMX,+",1
"PLRG1>MRPL27,+",1
"CSDE1>ARF1,+",1
"EBF1>ENDOD1,-",1
"PICALM>NDUFB7,+",1
"LYPLA1>COL4A3BP,+",1
"PRKAA1>COL4A3BP,+",1
"COL4A3BP>PPP2R5E,+",1
"PDS5A>EBF1,+",1
"WDR13>EBF1,+",1
"ENDOD1>EBF1,-",1
"PRKAA1>MAP3K2,+",1
"NUDCD1>MAP3K2,+",1
"CYHR1>NDUFB7,+",1
"PGM5>ATP2B4,+",1
"WDR13>COL4A3BP,+",1
"COX5B>ATP2B4,+",1
"AK2>ATP2B4,-",1
"RALGDS>CSDE1,-",1
"PICALM>CSDE1,+",1
"PRDX5>CSDE1,-",1
"NUDCD1>CSDE1,+",1
"PICALM>METTL9,+",1
"USP33>HIGD2A,+",1
"LYPLA1>HIGD2A,-",1
"SPPL2A>COL4A3BP,+",1
"SAT1>WDR13,+",1
"WDR13>RALGDS,+",1
"PGM5>PLRG1,-",1
"PGM5>RALGDS,+",1
"SMC5>ALKBH7,-",1
"SLC38A2>ALKBH7,-",1
"PRKAA1>ALKBH7,+",1
"GCC2>ALKBH7,-",1
"LYPLA1>HOXD8,+",1
"PRKAA1>HOXD8,-",1
"PRDX5>PGM5,+",1
"MRPL27>PLRG1,+",1
"CSDE1>PLRG1,+",1
"COL4A3BP>WDR13,+",1
"CYHR1>SPPL2A,+",1
"SMC5>SPPL2A,+",1
"WDR13>AK2,+",1
"WDR13>NUDCD1,+",1
"PRKAA1>NUDCD1,-",1
"COL4A3BP>NUDCD1,-",1
"STXBP3>WDR13,-",1
"PICALM>WDR13,+",1
"PRDX5>WDR13,-",1
"RPL35A>RPL6,+",1
"CCDC12>PSMD8,+",1
"CALD1>PSMD8,+",1
"MAP4>TMBIM1,+",1
"NPR3>CLDN5,+",1
"CD46>CYB5B,+",1
"ZNF326>CYB5B,+",1
"MECOM>CYB5B,+",1
"STOM>SERBP1,+",1
"MAP4>ZNF326,+",1
"DYNC1H1>ZNF326,+",1
"CD46>SYF2,+",1
"ATP6V0E1>TMBIM1,+",1
"LPP>SMG1,+",1
"RAPGEF5>MTPN,+",1
"RAPGEF5>A2M,+",1
"SERBP1>A2M,+",1
"PAM>A2M,+",1
"ZNF326>KIAA1551,+",1
"SYF2>KIAA1551,+",1
"LAMTOR1>KIAA1551,+",1
"SEL1L>KANSL1,+",1
"ERG>KANSL1,+",1
"LAMTOR1>PDLIM5,+",1
"SMG1>MTPN,+",1
"SEL1L>MTPN,+",1
"RILPL2>PSMA3,+",1
"PRPSAP1>CUTA,+",1
"A2M>PAM,+",1
"ATP6V0E1>STOM,+",1
"CD46>LAMTOR1,+",1
"SERBP1>LAMTOR1,+",1
"PSMA3>MAP4,+",1
"MECOM>MAP4,+",1
"CUTA>CDH5,+",1
"SYF2>CDH5,+",1
"ATP6V0E1>RPL27,+",1
"KANSL1>CUTA,+",1
"LAMTOR1>LPP,+",1
"SYF2>CUTA,+",1
"HLA-C>PRPSAP1,+",1
"MAP4>IFNGR1,+",1
"UBE2Z>DNAJC3,+",1
"SYF2>DNAJC3,+",1
"PAM>DNAJC3,+",1
"SMG1>PTPRM,+",1
"PAM>SELENOM,+",1
"CUTA>DYNC1H1,+",1
"KANSL1>PSMA3,+",1
"ERG>PSMA3,+",1
"CAMTA1>PSMD8,+",1
"RPL15>TPT1,+",1
"RPS28>UBE2Z,+",1
"BNIP3L>NDUFA8,+",1
"CCDC12>NDUFA8,+",1
"UHMK1>NDUFA8,+",1
"PSMD8>NDUFA8,+",1
"RPL35A>NACA,+",1
"RPL35A>MYL12B,+",1
"RPL35A>RPL26,+",1
"RPL35A>RPS27A,+",1
"RBMX>PCMTD1,+",1
"CALD1>UBE2Z,+",1
"TPT1>RPL34,+",1
"CCDC12>UBE2M,+",1
"RPL35A>UBE2M,+",1
"UBA52>NDUFC2,+",1
"ITFG1>NDUFC2,+",1
"CCDC12>TES,-",1
"BNIP3L>DUSP1,+",1
"ITFG1>DUSP1,+",1
"BNIP3L>PSMD8,+",1
"SLC25A6>UBE2Z,+",1
"RPL6>RPS9,+",1
"CD46>ITGB1,+",1
"NDUFC2>ITFG1,+",1
"A2M>ITGB1,+",1
"CD46>CAPZA2,+",1
"MECOM>TPR,+",1
"ZNF326>TRIP11,+",1
"KANSL1>ERG,+",1
"RPL15>RPL5,+",1
"RPS27A>ITFG1,+",1
"CCDC12>ITFG1,+",1
"NDUFA8>ITFG1,+",1
"RPL35A>SEC61B,+",1
"RPL35A>RPS9,+",1
"UHMK1>SEC61B,+",1
"CCDC12>SEC61B,+",1
"GGNBP2>RPL36A,+",1
"CALD1>GGNBP2,+",1
"UBA52>CCDC12,+",1
"RHOJ>CAMTA1,-",1
"RPL35A>RPS24,+",1
"UBA52>RPL15,+",1
"EEF1A1>RPL35A,+",1
"PRKAA1>PDCD7,-",1
"USP33>PDCD7,+",1
"PGM5>GCC2,+",1
"SLC38A2>COPS2,+",1
"MRPL57>CEACAM1,-",1
"PTPN11>GGNBP2,+",1
"LEPROT>EIF4H,+",1
"H1FX>EIF4H,+",1
"PDCD2>JAK1,+",1
"KAT6B>JAK1,-",1
"MALAT1>JAK1,+",1
"PSME2>HLA-B,+",1
"MYO9A>PSME2,+",1
"WTAP>COPS2,+",1
"BSG>TRIP11,+",1
"EIF4H>COPS2,+",1
"MYO9A>H1FX,-",1
"PSME2>HDGF,+",1
"HLA-B>HDGF,+",1
"GPR146>CBX6,+",1
"HLA-B>CBX6,+",1
"MXRA7>CBX6,+",1
"GPR146>MAP4,-",1
"PHC3>MAP4,+",1
"ACVRL1>CEACAM1,+",1
"TCOF1>TRIP11,+",1
"SON>UPF2,+",1
"PSMD8>TCOF1,-",1
"RAMP2>BSG,+",1
"ACVRL1>BSG,+",1
"BSG>CAMLG,+",1
"CLIC1>C1orf122,+",1
"C1orf122>ACVRL1,+",1
"TXNDC17>ACVRL1,+",1
"ATP6V0E1>ACVRL1,+",1
"BSG>ACVRL1,+",1
"RAMP2>MRPL57,+",1
"ACVRL1>GPRC5B,+",1
"MRPL57>TRIP11,+",1
"TXNDC17>HNRNPA0,+",1
"PSMD8>HNRNPA0,+",1
"BAD>NDUFC1,+",1
"SUPT4H1>NDUFC1,+",1
"SAP18>NDUFC1,-",1
"RPS28>RPL7A,+",1
"BSG>RHOJ,+",1
"RPL7A>TUBA1B,+",1
"CLIC1>CLPTM1,+",1
"POLR2J>MAP4,+",1
"ABCD4>UPF2,-",1
"TCOF1>AFAP1L1,-",1
"ERG>ITGA8,-",1
"CNIH4>TACC1,+",1
"PSME2>MALAT1,+",1
"PSME2>PHC3,+",1
"LEPROT>GPR146,+",1
"SLC38A2>CNIH4,+",1
"WTAP>CNIH4,+",1
"MYO9A>MXRA7,+",1
"SLC38A2>MXRA7,+",1
"MYO9A>ITGA8,-",1
"PHC3>YES1,+",1
"MYO9A>WTAP,+",1
"LEPROT>PCMTD1,+",1
"JAK1>CD46,+",1
"PHACTR4>ZNF791,+",1
"PHACTR4>MYL12B,-",1
"MXRA7>PSMD8,+",1
"CCT7>DHRS3,+",1
"TBC1D23>DHRS3,-",1
"KAT6B>DHRS3,+",1
"LEPROT>TRIM44,+",1
"PHACTR4>WTAP,+",1
"JAK1>MGP,+",1
"MXRA7>UPF2,+",1
"PHC3>BCL3,+",1
"KAT6B>LEPROT,+",1
"HLA-B>LEPROT,+",1
"H1FX>ZNF22,+",1
"MAP4>PHACTR4,+",1
"WTAP>PHACTR4,+",1
"MALAT1>SON,+",1
"HLA-B>PTPN11,+",1
"WTAP>CCT7,+",1
"H1FX>CCT7,+",1
"JAK1>BCL3,+",1
"PSME2>MGP,+",1
"WTAP>IFITM3,+",1
"POLR2J>KAT6B,+",1
"CBX6>CFAP20,-",1
"PDCD2>CFAP20,-",1
"LEPROT>CFAP20,+",1
"BCL3>GIMAP7,+",1
"CNIH4>GIMAP7,+",1
"LEPROT>GIMAP7,+",1
"MYO9A>MGP,+",1
"GPRC5B>AFAP1L1,+",1
"CLIC1>CDC37,+",1
"COX5B>GPR146,+",1
"MRPS34>PRPF4B,-",1
"MVB12A>MRPS34,+",1
"WAC>MRPS34,+",1
"MFNG>PROCR,+",1
"CALD1>FKBP1A,+",1
"CRIM1>FKBP1A,+",1
"CALD1>NUMA1,+",1
"MALAT1>NUMA1,+",1
"MVB12A>RPLP0,+",1
"RPS28>RPLP0,+",1
"RPLP0>PRPF4B,+",1
"MFNG>PEA15,-",1
"CALD1>ZNF22,+",1
"SLTM>RBM7,+",1
"DCHS1>CTNND1,+",1
"CLPTM1>CTNND1,-",1
"MVB12A>CTNND1,+",1
"MALAT1>CTNND1,+",1
"ENSA>CTNND1,+",1
"PEA15>TRIM44,+",1
"GAPDH>COX4I1,+",1
"PRDX1>PEA15,+",1
"C19orf70>PEA15,+",1
"C19orf70>WTAP,+",1
"WTAP>C19orf70,+",1
"EBF1>GPR146,+",1
"USP33>TM4SF18,-",1
"LYPLA1>TM4SF18,+",1
"USP33>ERG,+",1
"RPS28>RPL8,+",1
"RPLP0>RPL8,+",1
"COX4I1>PRDX1,+",1
"SLTM>LAMTOR1,+",1
"MFNG>LAMTOR1,+",1
"MRPS34>DCHS1,+",1
"DCHS1>PEA15,+",1
"COX4I1>DCHS1,+",1
"NUMA1>CCDC85B,+",1
"DPYSL3>SLTM,-",1
